case_folder,instance_name,mode_a,mode_b,speedup_a_over_b,delta_runtime,delta_nodes
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,WARM_LAZY_COMMIT_GRU,0.9839705071293241,1.5035189999999972,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,WARM_LAZY_ML_STACK,0.9813400936603107,1.750243999999995,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,WARM_PRUNE_T010,0.5908576689535441,38.37633999999999,1.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,WARM_PRUNE_T020,0.4508948208718013,51.50444099999999,1.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,WARM_PRUNE_T030,0.49729125250337053,47.152592999999996,1.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,WARM_PRUNE_T050,1.0446517070831691,-4.188198000000014,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,WARM_PRUNE_T080,1.4028718773761744,-37.78819,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,WARM_LPSCREEN_T010,1.0239831872734664,-2.2495520000000084,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,WARM_LPSCREEN_T020,1.0390700704513696,-3.6646570000000054,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,WARM_LPSCREEN_T030,1.0328292978879794,-3.079291000000012,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,WARM_LPSCREEN_T050,1.1440411856915615,-13.510637000000003,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,WARM_LPSCREEN_T080,1.829039990717831,-77.761498,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,WARM_PRUNE_LAZY_T010,1.0312767435808556,-2.9336660000000023,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,WARM_PRUNE_LAZY_T020,1.019065036390647,-1.788244000000006,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,WARM_PRUNE_LAZY_T030,0.9877059661189099,1.1531439999999975,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,WARM_PRUNE_LAZY_T080,0.995796765059998,0.394250999999997,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,WARM_LPSCREEN_LAZY_T010,1.0016825264242613,-0.15781600000001106,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,WARM_LPSCREEN_LAZY_T020,1.0010678695077386,-0.1001630000000091,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,WARM_LPSCREEN_LAZY_T030,1.0042076807092455,-0.39466800000001,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,WARM_LPSCREEN_LAZY_T050,1.0161060304663556,-1.510698000000005,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,WARM_LPSCREEN_LAZY_T080,1.0062174136175577,-0.5831750000000113,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,WARM_SR_LAZY,1.3350696851940138,-31.428545000000014,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,SHRINK_LAZY,3.199613205282244,-206.31721000000005,-2.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,STREDUCE,2.5238076433562546,-142.928648,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,STREDUCE_CONSERVATIVE,2.3078114905565092,-122.66884800000001,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,STREDUCE_AGGRESSIVE,2.638534823289362,-153.68971800000003,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,STREDUCE_GRU,2.641215355610205,-153.941144,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,STREDUCE_LAZY,2.501764176121505,-140.861036,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,STREDUCE_LAZY_CONSERVATIVE,3.3961934577445785,-224.755856,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,STREDUCE_LAZY_AGGRESSIVE,2.3850440655158835,-129.91303499999998,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,STREDUCE_LAZY_GRU,2.399120820879627,-131.23339300000004,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,ACTIVESET,0.39808660915006905,56.457694999999994,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,ACTIVESET_B500,0.3995470603385026,56.320708999999994,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,ACTIVESET_B5000,0.40270339658156173,56.02465399999999,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,ACTIVESET_NOCLEAN,0.3984348610741356,56.42502999999999,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,WARM_ACTIVESET,0.4144435963603586,54.92345799999999,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,ACTIVESET_LAZY,1.001127711480792,-0.10577600000000587,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,ACTIVESET_LAZY_TOPK128,1.0069861159052982,-0.6552770000000123,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T050,WARM_ACTIVESET_LAZY,1.0393697174306384,-3.6927630000000136,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,RAW,2.675385092886412,-156.48564199999998,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,RAW_GNN,0.37160445635510464,58.69389699999999,1.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,RAW_COMMIT_HINTS,2.3587044134334745,-126.906783,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM,3.201489634303215,-205.625274,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_BRANCH_HINTS,2.215348642155122,-113.51695400000001,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_COMMIT_HINTS,2.0887317177570393,-101.69058,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_GRU,3.2016998314504312,-205.64490700000005,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,LAZY_ALL,1.0111272907372468,-1.0393200000000036,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,LAZY_TOPK128,0.98794637719066,1.1258419999999916,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,LAZY_BANDIT,0.9834978805236975,1.5413439999999952,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,LAZY_COMMIT_HINTS,1.0125311781371842,-1.17044700000001,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,LAZY_GNN_T060,1.008745884357416,-0.8168900000000008,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,LAZY_GNN_T080,0.9748436101319886,2.349677,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,LAZY_COMMIT_GNN_T060,1.0160537067468756,-1.4994610000000108,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_LAZY,1.0167648418211062,-1.5658829999999995,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_LAZY_TOPK128,0.9941520590551953,0.546213999999992,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_LAZY_BANDIT,0.9838362644199387,1.5097379999999987,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_LAZY_COMMIT_HINTS,1.0110634382548958,-1.0333559999999977,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_LAZY_GRU,1.0197586924330633,-1.845517000000001,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_LAZY_BRANCH_HINTS,1.0152455188972407,-1.4239740000000012,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_LAZY_GNN_T060,1.0221778814101805,-2.071476000000004,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_LAZY_COMMIT_GNN_T060,1.017178105707549,-1.6044830000000019,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_LAZY_COMMIT_GRU,0.9881238237101911,1.1092680000000001,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_LAZY_ML_STACK,0.9854823073272223,1.355992999999998,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_PRUNE_T010,0.593351665405284,37.982088999999995,1.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_PRUNE_T020,0.45279803740337954,51.110189999999996,1.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_PRUNE_T030,0.49939030729167727,46.758342,1.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_PRUNE_T050,1.0490611575949713,-4.582449000000011,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_PRUNE_T080,1.4087933668790835,-38.182441,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_LPSCREEN_T010,1.0283053964447957,-2.6438030000000055,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_LPSCREEN_T020,1.0434559610050194,-4.058908000000002,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_LPSCREEN_T030,1.0371888462860692,-3.473542000000009,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_LPSCREEN_T050,1.14887015687647,-13.904888,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_LPSCREEN_T080,1.8367603258960465,-78.155749,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_PRUNE_LAZY_T010,1.0356297386833948,-3.3279169999999993,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_PRUNE_LAZY_T020,1.0233664861617089,-2.182495000000003,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_PRUNE_LAZY_T030,0.9918750499851235,0.7588930000000005,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_PRUNE_LAZY_T050,1.0042209766967347,-0.394250999999997,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_LPSCREEN_LAZY_T010,1.0059106050258242,-0.5520670000000081,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_LPSCREEN_LAZY_T020,1.0052933536567805,-0.4944140000000061,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_LPSCREEN_LAZY_T030,1.008446417928201,-0.788919000000007,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_LPSCREEN_LAZY_T050,1.0203949903423657,-1.904949000000002,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_LPSCREEN_LAZY_T080,1.010464633872286,-0.9774260000000083,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_SR_LAZY,1.3407049832237348,-31.82279600000001,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,SHRINK_LAZY,3.213118698060305,-206.71146100000004,-2.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,STREDUCE,2.5344605766059023,-143.322899,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,STREDUCE_CONSERVATIVE,2.3175527090786048,-123.06309900000001,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,STREDUCE_AGGRESSIVE,2.649672017291989,-154.08396900000002,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,STREDUCE_GRU,2.6523638640772935,-154.335395,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,STREDUCE_LAZY,2.512324064409639,-141.255287,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,STREDUCE_LAZY_CONSERVATIVE,3.410528711187321,-225.150107,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,STREDUCE_LAZY_AGGRESSIVE,2.3951112809371113,-130.30728599999998,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,STREDUCE_LAZY_GRU,2.4092474539572106,-131.62764400000003,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,ACTIVESET,0.3997669234505736,56.063444,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,ACTIVESET_B500,0.4012335391694402,55.926458,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,ACTIVESET_B5000,0.4044031982342284,55.630402999999994,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,ACTIVESET_NOCLEAN,0.40011664533789626,56.030778999999995,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_ACTIVESET,0.41619295312270654,54.52920699999999,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,ACTIVESET_LAZY,1.0053534482214075,-0.5000270000000029,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,ACTIVESET_LAZY_TOPK128,1.0112365808344699,-1.0495280000000093,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_PRUNE_LAZY_T080,WARM_ACTIVESET_LAZY,1.0437568727872049,-4.087014000000011,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,RAW,2.659664864372046,-155.933575,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,RAW_GNN,0.36942095500182603,59.245964,1.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,RAW_COMMIT_HINTS,2.344844961022079,-126.354716,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM,3.1826780812406534,-205.07320699999997,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_BRANCH_HINTS,2.2023315303433435,-112.964887,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_COMMIT_HINTS,2.076458591172141,-101.13851299999999,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_GRU,3.182887043295697,-205.09284000000002,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,LAZY_ALL,1.0051860331180111,-0.4872529999999955,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,LAZY_TOPK128,0.982141327722951,1.6779089999999997,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,LAZY_BANDIT,0.9777189698665605,2.0934110000000032,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,LAZY_COMMIT_HINTS,1.0065816714510034,-0.6183800000000019,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,LAZY_GNN_T060,1.0028186195845095,-0.2648229999999927,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,LAZY_GNN_T080,0.9691155508863155,2.901744000000008,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,LAZY_COMMIT_GNN_T060,1.0100835021227268,-0.9473940000000027,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_LAZY,1.010790458656118,-1.0138159999999914,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_LAZY_TOPK128,0.9883105457762551,1.098281,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_LAZY_BANDIT,0.9780553654613087,2.0618050000000068,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_LAZY_COMMIT_HINTS,1.005122555824868,-0.48128899999998964,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_LAZY_GRU,1.0137667177759633,-1.2934499999999929,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_LAZY_BRANCH_HINTS,1.0092800630839127,-0.8719069999999931,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_LAZY_GNN_T060,1.0161716919009307,-1.519408999999996,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_LAZY_COMMIT_GNN_T060,1.011201294255602,-1.0524159999999938,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_LAZY_COMMIT_GRU,0.9823177315889055,1.6613350000000082,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_LAZY_ML_STACK,0.9796917364261434,1.908060000000006,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_PRUNE_T010,0.5898652051591117,38.534156,1.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_PRUNE_T020,0.45013745271306194,51.662257000000004,1.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_PRUNE_T030,0.4964559522452362,47.31040900000001,1.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_PRUNE_T050,1.0428970053139457,-4.030382000000003,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_PRUNE_T080,1.400515473085122,-37.63037399999999,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_LPSCREEN_T010,1.0222632024228402,-2.0917359999999974,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_LPSCREEN_T020,1.0373247441587825,-3.5068409999999943,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_LPSCREEN_T030,1.0310944542228402,-2.921475000000001,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_LPSCREEN_T050,1.142119539386878,-13.352820999999992,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_LPSCREEN_T080,1.8259677517257036,-77.60368199999999,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_PRUNE_LAZY_T010,1.0295445077416274,-2.7758499999999913,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_PRUNE_LAZY_T020,1.017353312559456,-1.6304279999999949,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_PRUNE_LAZY_T030,0.986046916126965,1.3109600000000086,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_PRUNE_LAZY_T050,0.9983202997158517,0.15781600000001106,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_PRUNE_LAZY_T080,0.9941241249507728,0.5520670000000081,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_LPSCREEN_LAZY_T020,0.9993863755228748,0.05765300000000195,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_LPSCREEN_LAZY_T030,1.0025209127826142,-0.23685199999999895,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_LPSCREEN_LAZY_T050,1.0143992768782564,-1.352881999999994,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_LPSCREEN_LAZY_T080,1.0045272699419894,-0.42535900000000026,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_SR_LAZY,1.3328271682644357,-31.270729000000003,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,SHRINK_LAZY,3.194238814072167,-206.15939400000002,-2.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,STREDUCE,2.519568402940574,-142.77083199999998,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,STREDUCE_CONSERVATIVE,2.303935058940061,-122.511032,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,STREDUCE_AGGRESSIVE,2.6341028755969473,-153.531902,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,STREDUCE_GRU,2.63677890542689,-153.78332799999998,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,STREDUCE_LAZY,2.4975619621240015,-140.70322,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,STREDUCE_LAZY_CONSERVATIVE,3.3904888706285825,-224.59803999999997,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,STREDUCE_LAZY_AGGRESSIVE,2.38103790632133,-129.75521899999998,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,STREDUCE_LAZY_GRU,2.3950910169550896,-131.075577,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,ACTIVESET,0.39741794295956406,56.615511000000005,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,ACTIVESET_B500,0.3988759410277214,56.478525000000005,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,ACTIVESET_B5000,0.4020269755718962,56.18247,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,ACTIVESET_NOCLEAN,0.39776560992477483,56.582846,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_ACTIVESET,0.41374745533378865,55.081274,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,ACTIVESET_LAZY,0.9994461169793488,0.05204000000000519,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,ACTIVESET_LAZY_TOPK128,1.0052946810402787,-0.49746100000000126,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T010,WARM_ACTIVESET_LAZY,1.0376238878209352,-3.5349470000000025,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T020,RAW,2.6612979019055776,-155.99122799999998,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T020,RAW_GNN,0.3696477799275046,59.188311,1.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T020,RAW_COMMIT_HINTS,2.346284698743532,-126.412369,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T020,WARM,3.184632249539613,-205.13085999999998,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T020,WARM_BRANCH_HINTS,2.2036837646411707,-113.02254,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T020,WARM_COMMIT_HINTS,2.0777335393288174,-101.19616599999999,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T020,WARM_GRU,3.1848413398976185,-205.15049300000004,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T020,LAZY_ALL,1.0058032185921106,-0.5449059999999974,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T020,LAZY_TOPK128,0.9827443637192861,1.6202559999999977,0.0
matpower/case89pegase,matpower/case89pegase/2017-03-15,WARM_LPSCREEN_LAZY_T020,LAZY_BANDIT,0.9783192905296733,2.0357580000000013,0.0
