case_folder,instance_name,reference_mode,mode,runtime_speedup_vs_reference,runtime_delta_vs_reference,status,feasible_ok,violations,mip_gap
matpower/case57,matpower/case57/2017-03-15,RAW,ACTIVESET_LAZY_TOPK128,16.89680532412918,-67.31673900000001,OPTIMAL,OK,OK,0.00338857
matpower/case57,matpower/case57/2017-03-15,RAW,WARM_ACTIVESET_LAZY,16.183192323950877,-67.13001000000001,OPTIMAL,OK,OK,0.00338857
matpower/case57,matpower/case57/2017-05-15,RAW,RAW,1.0,0.0,OPTIMAL,OK,OK,0.0
matpower/case57,matpower/case57/2017-05-15,RAW,RAW_GNN,53.948396222742275,-61.201198,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM,1.018347830830022,-1.1235029999999995,OPTIMAL,OK,OK,0.02333748
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_BRANCH_HINTS,1.0156029432178413,-0.9580059999999975,OPTIMAL,OK,OK,0.02333748
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_COMMIT_HINTS,1.002379541852394,-0.14802899999999397,OPTIMAL,OK,OK,0.02333748
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_GRU,1.0154711284101086,-0.9500359999999972,OPTIMAL,OK,OK,0.02333748
matpower/case57,matpower/case57/2017-05-15,RAW,LAZY_ALL,18.97414969836497,-59.070640999999995,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,LAZY_TOPK128,18.704079487083348,-59.023188,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,LAZY_BANDIT,18.397387837325915,-58.967611,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,LAZY_COMMIT_HINTS,21.450045629932134,-59.44998,OPTIMAL,OK,OK,0.02295226
matpower/case57,matpower/case57/2017-05-15,RAW,LAZY_GNN_T060,18.12409222679318,-58.916501,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,LAZY_GNN_T080,18.556435080218105,-58.99666199999999,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,LAZY_COMMIT_GNN_T060,20.489377124484744,-59.313677999999996,OPTIMAL,OK,OK,0.02295226
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_LAZY,17.203851515712497,-58.73246399999999,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_LAZY_TOPK128,17.498574595957795,-58.793512,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_LAZY_BANDIT,17.508160096585804,-58.795463,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_LAZY_COMMIT_HINTS,17.438881476300487,-58.781313999999995,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_LAZY_GRU,17.06172690538887,-58.702270999999996,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_LAZY_BRANCH_HINTS,17.234053672952673,-58.738816,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_LAZY_GNN_T060,17.52216661285568,-58.798309999999994,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_LAZY_COMMIT_GNN_T060,17.294441472226776,-58.75145,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_LAZY_COMMIT_GRU,17.462024189234977,-58.786052999999995,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_LAZY_ML_STACK,17.159190078901318,-58.723029999999994,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_PRUNE_T010,41.23926181154436,-60.844983,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_PRUNE_T020,41.391075807117524,-60.850528999999995,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_PRUNE_T030,41.11350790034977,-60.840357999999995,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_PRUNE_T050,39.86063653454379,-60.792685999999996,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_PRUNE_T080,8.85629068408126,-55.316072,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_LPSCREEN_T010,33.590424769741766,-60.500668999999995,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_LPSCREEN_T020,33.82877957851999,-60.513749,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_LPSCREEN_T030,33.3322801133864,-60.486292,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_LPSCREEN_T050,34.88637783905746,-60.56963,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_LPSCREEN_T080,8.264184193433428,-54.811603999999996,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_PRUNE_LAZY_T010,16.83213366790439,-58.652418999999995,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_PRUNE_LAZY_T020,17.068283741009715,-58.703675,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_PRUNE_LAZY_T030,16.916188491458495,-58.670826999999996,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_PRUNE_LAZY_T050,17.100923235561503,-58.710648,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_PRUNE_LAZY_T080,18.96467434940439,-59.068999,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_LPSCREEN_LAZY_T010,15.27064002815259,-58.273602,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_LPSCREEN_LAZY_T020,15.805396646441768,-58.411761,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_LPSCREEN_LAZY_T030,15.589137139618597,-58.357029999999995,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_LPSCREEN_LAZY_T050,15.24826125932704,-58.26760899999999,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_LPSCREEN_LAZY_T080,14.481540159717824,-58.051094,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_SR_LAZY,1.070237562223146,-4.092369999999995,OPTIMAL,OK,OK,0.02333748
matpower/case57,matpower/case57/2017-05-15,RAW,SHRINK_LAZY,94.69561579347001,-61.698563,OPTIMAL,OK,OK,0.04869571
matpower/case57,matpower/case57/2017-05-15,RAW,STREDUCE,1.0036720094545333,-0.22813799999999418,OPTIMAL,OK,OK,0.00038397
matpower/case57,matpower/case57/2017-05-15,RAW,STREDUCE_CONSERVATIVE,0.9107527606339044,6.110545000000002,OPTIMAL,OK,OK,0.01254067
matpower/case57,matpower/case57/2017-05-15,RAW,STREDUCE_AGGRESSIVE,1.0221412014593245,-1.3507529999999974,OPTIMAL,OK,OK,0.0
matpower/case57,matpower/case57/2017-05-15,RAW,STREDUCE_GRU,1.0186275669937623,-1.140318999999998,OPTIMAL,OK,OK,0.00038397
matpower/case57,matpower/case57/2017-05-15,RAW,STREDUCE_LAZY,1.0347332127702844,-2.093159,OPTIMAL,OK,OK,0.00038397
matpower/case57,matpower/case57/2017-05-15,RAW,STREDUCE_LAZY_CONSERVATIVE,0.8778456680822946,8.677135000000007,OPTIMAL,OK,OK,0.01254067
matpower/case57,matpower/case57/2017-05-15,RAW,STREDUCE_LAZY_AGGRESSIVE,1.0409058544280687,-2.4505279999999985,OPTIMAL,OK,OK,0.0
matpower/case57,matpower/case57/2017-05-15,RAW,STREDUCE_LAZY_GRU,1.0305985502814885,-1.851385999999998,OPTIMAL,OK,OK,0.00038397
matpower/case57,matpower/case57/2017-05-15,RAW,RAW_COMMIT_HINTS,0.9930073764208528,0.43911000000000655,OPTIMAL,OK,OK,0.02333748
matpower/case57,matpower/case57/2017-05-15,RAW,ACTIVESET,36.853598743750815,-60.665042,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,ACTIVESET_B500,35.89918451587646,-60.620058,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,ACTIVESET_B5000,36.62622457820002,-60.654537999999995,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,ACTIVESET_NOCLEAN,35.015376382487446,-60.576215,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_ACTIVESET,31.66004918810184,-60.387480999999994,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,ACTIVESET_LAZY,15.419268316807198,-58.312962999999996,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,ACTIVESET_LAZY_TOPK128,15.504090154712546,-58.335088,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-05-15,RAW,WARM_ACTIVESET_LAZY,14.227965978135451,-57.974351999999996,OPTIMAL,OK,OK,0.00191826
matpower/case57,matpower/case57/2017-07-15,RAW,RAW,1.0,0.0,OPTIMAL,OK,OK,0.00274068
matpower/case57,matpower/case57/2017-07-15,RAW,RAW_GNN,30.19369146623985,-60.336237000000004,OPTIMAL,OK,OK,0.0018258
matpower/case57,matpower/case57/2017-07-15,RAW,WARM,1.0151829432978219,-0.9332910000000041,OPTIMAL,OK,OK,0.01389427
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_BRANCH_HINTS,1.0118928352456245,-0.7334260000000015,OPTIMAL,OK,OK,0.01389427
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_COMMIT_HINTS,1.0055010839474665,-0.3414059999999992,OPTIMAL,OK,OK,0.00741508
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_GRU,1.0151063351781193,-0.9286519999999996,OPTIMAL,OK,OK,0.01389427
matpower/case57,matpower/case57/2017-07-15,RAW,LAZY_ALL,13.20787435172872,-57.678312000000005,OPTIMAL,OK,OK,0.00494261
matpower/case57,matpower/case57/2017-07-15,RAW,LAZY_TOPK128,13.284680453828903,-57.705628000000004,OPTIMAL,OK,OK,0.00494261
matpower/case57,matpower/case57/2017-07-15,RAW,LAZY_BANDIT,13.151160492099567,-57.657937000000004,OPTIMAL,OK,OK,0.00494261
matpower/case57,matpower/case57/2017-07-15,RAW,LAZY_COMMIT_HINTS,21.60000339214552,-59.513966,OPTIMAL,OK,OK,0.00536104
matpower/case57,matpower/case57/2017-07-15,RAW,LAZY_GNN_T060,13.342505794838452,-57.725986000000006,OPTIMAL,OK,OK,0.00494261
matpower/case57,matpower/case57/2017-07-15,RAW,LAZY_GNN_T080,13.184163578889281,-57.669815,OPTIMAL,OK,OK,0.00494261
matpower/case57,matpower/case57/2017-07-15,RAW,LAZY_COMMIT_GNN_T060,21.68124162237397,-59.524791,OPTIMAL,OK,OK,0.00536104
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_LAZY,12.605947095539205,-57.452711,OPTIMAL,OK,OK,0.00494261
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_LAZY_TOPK128,12.745490681940915,-57.506909,OPTIMAL,OK,OK,0.00494261
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_LAZY_BANDIT,12.48666462167321,-57.405422,OPTIMAL,OK,OK,0.00494261
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_LAZY_COMMIT_HINTS,12.582392673204762,-57.443444,OPTIMAL,OK,OK,0.00494261
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_LAZY_GRU,12.663248227128815,-57.475111,OPTIMAL,OK,OK,0.00494261
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_LAZY_BRANCH_HINTS,12.64450425080144,-57.467806,OPTIMAL,OK,OK,0.00494261
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_LAZY_GNN_T060,12.612958991658463,-57.455463,OPTIMAL,OK,OK,0.00494261
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_LAZY_COMMIT_GNN_T060,12.45759191924354,-57.393759,OPTIMAL,OK,OK,0.00494261
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_LAZY_COMMIT_GRU,12.403870736398783,-57.372064,OPTIMAL,OK,OK,0.00494261
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_LAZY_ML_STACK,12.467761792458484,-57.397845000000004,OPTIMAL,OK,OK,0.00494261
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_PRUNE_T010,25.82779193731432,-59.986875000000005,OPTIMAL,OK,OK,0.0018258
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_PRUNE_T020,25.150530392796973,-59.921813,OPTIMAL,OK,OK,0.0018258
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_PRUNE_T030,25.291729757859514,-59.935665,OPTIMAL,OK,OK,0.0018258
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_PRUNE_T050,25.768567654318034,-59.981322000000006,OPTIMAL,OK,OK,0.0018258
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_PRUNE_T080,9.361469350159167,-55.737053,OPTIMAL,OK,OK,0.0018258
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_LPSCREEN_T010,22.04234930502817,-59.571943000000005,OPTIMAL,OK,OK,0.0018258
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_LPSCREEN_T020,22.256450851268415,-59.599177000000005,OPTIMAL,OK,OK,0.0018258
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_LPSCREEN_T030,21.877686110929975,-59.550635,OPTIMAL,OK,OK,0.0018258
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_LPSCREEN_T050,21.98256028181418,-59.564243000000005,OPTIMAL,OK,OK,0.0018258
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_LPSCREEN_T080,9.226297204699094,-55.639392,OPTIMAL,OK,OK,0.0018258
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_PRUNE_LAZY_T010,12.473274293334955,-57.400057000000004,OPTIMAL,OK,OK,0.00494261
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_PRUNE_LAZY_T020,12.476740791747192,-57.401447000000005,OPTIMAL,OK,OK,0.00494261
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_PRUNE_LAZY_T030,12.347578140690343,-57.349128,OPTIMAL,OK,OK,0.00494261
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_PRUNE_LAZY_T050,12.483981759056705,-57.404348,OPTIMAL,OK,OK,0.00494261
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_PRUNE_LAZY_T080,13.350789723380199,-57.728888000000005,OPTIMAL,OK,OK,0.00494261
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_LPSCREEN_LAZY_T010,11.058335236847016,-56.75992,OPTIMAL,OK,OK,0.00494261
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_LPSCREEN_LAZY_T020,11.651490208269735,-57.047198,OPTIMAL,OK,OK,0.00494261
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_LPSCREEN_LAZY_T030,11.593830557233339,-57.020562,OPTIMAL,OK,OK,0.00494261
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_LPSCREEN_LAZY_T050,11.490160548879267,-56.971999000000004,OPTIMAL,OK,OK,0.00494261
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_LPSCREEN_LAZY_T080,10.359296458220173,-56.379129000000006,OPTIMAL,OK,OK,0.00494261
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_SR_LAZY,0.8997894838716218,6.949887999999994,OPTIMAL,OK,OK,0.01389427
matpower/case57,matpower/case57/2017-07-15,RAW,SHRINK_LAZY,107.29353518680904,-61.821383000000004,OPTIMAL,OK,OK,0.03004431
matpower/case57,matpower/case57/2017-07-15,RAW,STREDUCE,1.019753758274194,-1.2088150000000013,OPTIMAL,OK,OK,0.01054905
matpower/case57,matpower/case57/2017-07-15,RAW,STREDUCE_CONSERVATIVE,1.020530502569831,-1.255391000000003,OPTIMAL,OK,OK,0.01389427
matpower/case57,matpower/case57/2017-07-15,RAW,STREDUCE_AGGRESSIVE,1.034098714173181,-2.0576970000000046,OPTIMAL,OK,OK,0.0037658
matpower/case57,matpower/case57/2017-07-15,RAW,STREDUCE_GRU,1.0324658879456636,-1.9622620000000026,OPTIMAL,OK,OK,0.01054905
matpower/case57,matpower/case57/2017-07-15,RAW,STREDUCE_LAZY,1.0040806842468795,-0.25361200000000395,OPTIMAL,OK,OK,0.01054905
matpower/case57,matpower/case57/2017-07-15,RAW,STREDUCE_LAZY_CONSERVATIVE,0.8738520861468727,9.008397999999993,OPTIMAL,OK,OK,0.01389427
matpower/case57,matpower/case57/2017-07-15,RAW,STREDUCE_LAZY_AGGRESSIVE,0.910600375706785,6.126511999999998,OPTIMAL,OK,OK,0.0037658
matpower/case57,matpower/case57/2017-07-15,RAW,STREDUCE_LAZY_GRU,1.0153815275812559,-0.9453129999999987,OPTIMAL,OK,OK,0.01054905
matpower/case57,matpower/case57/2017-07-15,RAW,RAW_COMMIT_HINTS,0.9488429407714875,3.3644700000000043,OPTIMAL,OK,OK,0.00398121
matpower/case57,matpower/case57/2017-07-15,RAW,ACTIVESET,23.17607400538001,-59.710432000000004,OPTIMAL,OK,OK,0.0018258
matpower/case57,matpower/case57/2017-07-15,RAW,ACTIVESET_B500,23.654360039998213,-59.764875,OPTIMAL,OK,OK,0.0018258
matpower/case57,matpower/case57/2017-07-15,RAW,ACTIVESET_B5000,23.06618124047965,-59.697604000000005,OPTIMAL,OK,OK,0.0018258
matpower/case57,matpower/case57/2017-07-15,RAW,ACTIVESET_NOCLEAN,23.92697752352323,-59.794933,OPTIMAL,OK,OK,0.0018258
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_ACTIVESET,21.371554045006196,-59.483084000000005,OPTIMAL,OK,OK,0.0018258
matpower/case57,matpower/case57/2017-07-15,RAW,ACTIVESET_LAZY,11.465041293297517,-56.960100000000004,OPTIMAL,OK,OK,0.00494261
matpower/case57,matpower/case57/2017-07-15,RAW,ACTIVESET_LAZY_TOPK128,11.596243554776894,-57.021682,OPTIMAL,OK,OK,0.00494261
matpower/case57,matpower/case57/2017-07-15,RAW,WARM_ACTIVESET_LAZY,11.185695508065235,-56.824172000000004,OPTIMAL,OK,OK,0.00494261
matpower/case57,matpower/case57/2017-09-15,RAW,RAW,1.0,0.0,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,RAW_GNN,17.77585504993629,-3.1730020000000003,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,RAW_COMMIT_HINTS,0.6490715023590101,1.817784,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM,0.9463654301388525,0.19054700000000002,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_BRANCH_HINTS,0.943919209342662,0.199754,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_COMMIT_HINTS,0.9364056642056195,0.22833399999999981,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_GRU,0.9242285754812752,0.2756400000000001,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,LAZY_ALL,19.7713803506007,-3.192092,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,LAZY_TOPK128,26.54044047994948,-3.235463,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,LAZY_BANDIT,26.739275318519464,-3.236405,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,LAZY_COMMIT_HINTS,25.28421345526193,-3.229169,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,LAZY_GNN_T060,25.03997884874619,-3.227872,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,LAZY_GNN_T080,24.750211641380126,-3.2263,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,LAZY_COMMIT_GNN_T060,23.579259269649132,-3.219554,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_LAZY,8.509083224506737,-2.967019,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_LAZY_TOPK128,8.530261859274425,-2.968,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_LAZY_BANDIT,9.058424623210351,-2.990981,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_LAZY_COMMIT_HINTS,9.451576085887053,-3.0064200000000003,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_LAZY_GRU,9.418163228146842,-3.005158,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_LAZY_BRANCH_HINTS,8.343035028338313,-2.959155,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_LAZY_GNN_T060,8.356326752778076,-2.959796,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_LAZY_COMMIT_GNN_T060,9.151477457075353,-2.994755,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_LAZY_COMMIT_GRU,9.274160892400035,-2.999615,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_LAZY_ML_STACK,8.189023959548624,-2.951576,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_PRUNE_T010,5.550866192171993,-2.756446,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_PRUNE_T020,6.067426416183928,-2.808013,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_PRUNE_T030,6.070439013821307,-2.808288,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_PRUNE_T050,5.940014063206695,-2.7961270000000003,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_PRUNE_T080,4.896978480136911,-2.675568,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_LPSCREEN_T010,0.8990696816220003,0.377437,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_LPSCREEN_T020,0.8759018187606438,0.47635000000000005,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_LPSCREEN_T030,0.8761802978312985,0.47513000000000005,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_LPSCREEN_T050,0.8983494799573983,0.38043499999999986,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_LPSCREEN_T080,0.8768383939778734,0.47224999999999984,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_PRUNE_LAZY_T010,8.114904770984536,-2.947826,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_PRUNE_LAZY_T020,7.218182950183346,-2.8963550000000002,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_PRUNE_LAZY_T030,7.111432378696223,-2.8893630000000003,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_PRUNE_LAZY_T050,8.00708508773601,-2.942247,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_PRUNE_LAZY_T080,8.097802944180042,-2.9469510000000003,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_LPSCREEN_LAZY_T010,6.133193357023503,-2.813955,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_LPSCREEN_LAZY_T020,7.112891726590548,-2.88946,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_LPSCREEN_LAZY_T030,7.122490181041678,-2.890097,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_LPSCREEN_LAZY_T050,6.86291692182078,-2.872243,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_LPSCREEN_LAZY_T080,5.931954797674604,-2.7953580000000002,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_SR_LAZY,1.392778242431699,-0.9481600000000001,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,SHRINK_LAZY,29.760325384601767,-3.249169,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,STREDUCE,0.9060453181250672,0.348646,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,STREDUCE_CONSERVATIVE,0.8802502192023053,0.4573879999999999,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,STREDUCE_AGGRESSIVE,0.9202428111483141,0.29139599999999977,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,STREDUCE_GRU,0.9215496395912901,0.2862149999999999,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,STREDUCE_LAZY,0.9435197514736607,0.20126199999999983,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,STREDUCE_LAZY_CONSERVATIVE,0.9113820322792257,0.3269169999999999,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,STREDUCE_LAZY_AGGRESSIVE,0.9276033866843535,0.2624049999999998,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,STREDUCE_LAZY_GRU,0.9369335652623665,0.22631099999999993,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,ACTIVESET,4.536478509313418,-2.6210080000000002,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,ACTIVESET_B500,4.679346199828255,-2.643636,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,ACTIVESET_B5000,4.591749133450057,-2.629929,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,ACTIVESET_NOCLEAN,4.843100028377458,-2.66793,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_ACTIVESET,3.4339292918460416,-2.383048,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,ACTIVESET_LAZY,4.993543720611082,-2.688845,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,ACTIVESET_LAZY_TOPK128,4.430716659682194,-2.603317,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-09-15,RAW,WARM_ACTIVESET_LAZY,3.5727000791656263,-2.421078,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-11-15,RAW,RAW,1.0,0.0,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-11-15,RAW,RAW_GNN,17.684350215449946,-3.205998,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-11-15,RAW,RAW_COMMIT_HINTS,0.8112385102630867,0.7906930000000001,INFEASIBLE,,,
matpower/case57,matpower/case57/2017-11-15,RAW,WARM,0.953303166405301,0.16645600000000016,INFEASIBLE,,,
