case_folder,instance_name,mode,runtime_speedup,runtime_ratio,runtime_delta,nodes_delta,mem_delta_gb,root_constr_ratio,final_to_root_ratio,obj_ppm_vs_raw,feasible_ok,violations,status,mip_gap,warm_start_applied_vars,branch_hints_applied
matpower/case57,matpower/case57/2017-05-15,STREDUCE_LAZY,1.0347332127702844,0.9664326878255957,-2.093159,0.0,,1.000474195842883,1.0,21931.03455349683,OK,OK,OPTIMAL,0.00038397,16452.0,0.0
matpower/case57,matpower/case57/2017-05-15,STREDUCE_LAZY_CONSERVATIVE,0.8778456680822946,1.1391524004265565,8.677135000000007,0.0,,1.0003951632024026,1.0,21931.03455349683,OK,OK,OPTIMAL,0.01254067,16452.0,0.0
matpower/case57,matpower/case57/2017-05-15,STREDUCE_LAZY_AGGRESSIVE,1.0409058544280687,0.9607016770497995,-2.4505279999999985,0.0,,1.0005444470788658,1.0,21931.03455349683,OK,OK,OPTIMAL,0.0,16452.0,0.0
matpower/case57,matpower/case57/2017-05-15,STREDUCE_LAZY_GRU,1.0305985502814885,0.9703099230314937,-1.851385999999998,0.0,,1.000474195842883,1.0,21931.03455349683,OK,OK,OPTIMAL,0.00038397,16452.0,0.0
matpower/case57,matpower/case57/2017-05-15,RAW_COMMIT_HINTS,0.9930073764208528,1.0070418646882071,0.43911000000000655,0.0,,1.0,1.0,21931.03455349683,OK,OK,OPTIMAL,0.02333748,0.0,0.0
matpower/case57,matpower/case57/2017-05-15,ACTIVESET,36.853598743750815,0.027134392137743886,-60.665042,-1.0,,0.02979530546115546,1.0,0.0,OK,OK,OPTIMAL,0.00191826,0.0,0.0
matpower/case57,matpower/case57/2017-05-15,ACTIVESET_B500,35.89918451587646,0.027855785959643418,-60.620058,-1.0,,0.02979530546115546,1.0,0.0,OK,OK,OPTIMAL,0.00191826,0.0,0.0
matpower/case57,matpower/case57/2017-05-15,ACTIVESET_B5000,36.62622457820002,0.027302841379812905,-60.654537999999995,-1.0,,0.02979530546115546,1.0,0.0,OK,OK,OPTIMAL,0.00191826,0.0,0.0
matpower/case57,matpower/case57/2017-05-15,ACTIVESET_NOCLEAN,35.015376382487446,0.028558881934513176,-60.576215,-1.0,,0.02979530546115546,1.0,0.0,OK,OK,OPTIMAL,0.00191826,0.0,0.0
matpower/case57,matpower/case57/2017-05-15,WARM_ACTIVESET,31.66004918810184,0.03158554789535229,-60.387480999999994,-1.0,,0.02979530546115546,1.0,0.0,OK,OK,OPTIMAL,0.00191826,16452.0,252.0
matpower/case57,matpower/case57/2017-05-15,ACTIVESET_LAZY,15.419268316807198,0.06485392039711685,-58.312962999999996,-1.0,,0.02979530546115546,1.0,0.0,OK,OK,OPTIMAL,0.00191826,0.0,0.0
matpower/case57,matpower/case57/2017-05-15,ACTIVESET_LAZY_TOPK128,15.504090154712546,0.06449910894616702,-58.335088,-1.0,,0.02979530546115546,1.0,0.0,OK,OK,OPTIMAL,0.00191826,0.0,0.0
matpower/case57,matpower/case57/2017-05-15,WARM_ACTIVESET_LAZY,14.227965978135451,0.07028411520921055,-57.974351999999996,-1.0,,0.02979530546115546,1.0,0.0,OK,OK,OPTIMAL,0.00191826,16452.0,252.0
matpower/case57,matpower/case57/2017-07-15,RAW_GNN,30.19369146623985,0.03311950117520805,-60.336237000000004,-1.0,,0.02979530546115546,1.0,-1690.382415608003,OK,OK,OPTIMAL,0.0018258,0.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM,1.0151829432978219,0.985044130815969,-0.9332910000000041,0.0,,1.0,1.0,10527.445282990197,OK,OK,OPTIMAL,0.01389427,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_BRANCH_HINTS,1.0118928352456245,0.9882469419375446,-0.7334260000000015,0.0,,1.0,1.0,10527.445282990197,OK,OK,OPTIMAL,0.01389427,16452.0,252.0
matpower/case57,matpower/case57/2017-07-15,WARM_COMMIT_HINTS,1.0055010839474665,0.9945290124145167,-0.3414059999999992,0.0,,1.0,1.0,3931.125846539159,OK,OK,OPTIMAL,0.00741508,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_GRU,1.0151063351781193,0.9851184701990175,-0.9286519999999996,0.0,,1.0,1.0,10527.445282990197,OK,OK,OPTIMAL,0.01389427,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,LAZY_ALL,13.20787435172872,0.07571241014032773,-57.678312000000005,-1.0,,0.02979530546115546,1.0,1436.6141612094605,OK,OK,OPTIMAL,0.00494261,0.0,0.0
matpower/case57,matpower/case57/2017-07-15,LAZY_TOPK128,13.284680453828903,0.07527467472593821,-57.705628000000004,-1.0,,0.02979530546115546,1.0,1436.6141612094605,OK,OK,OPTIMAL,0.00494261,0.0,0.0
matpower/case57,matpower/case57/2017-07-15,LAZY_BANDIT,13.151160492099567,0.07603891691541141,-57.657937000000004,-1.0,,0.02979530546115546,1.0,1436.6141612094605,OK,OK,OPTIMAL,0.00494261,0.0,0.0
matpower/case57,matpower/case57/2017-07-15,LAZY_COMMIT_HINTS,21.60000339214552,0.046296289025752335,-59.513966,-1.0,,0.02979530546115546,1.0,1857.90318460931,OK,OK,OPTIMAL,0.00536104,0.0,0.0
matpower/case57,matpower/case57/2017-07-15,LAZY_GNN_T060,13.342505794838452,0.07494844037368527,-57.725986000000006,-1.0,,0.02979530546115546,1.0,1436.6141612094605,OK,OK,OPTIMAL,0.00494261,0.0,0.0
matpower/case57,matpower/case57/2017-07-15,LAZY_GNN_T080,13.184163578889281,0.07584857348108286,-57.669815,-1.0,,0.02979530546115546,1.0,1436.6141612094605,OK,OK,OPTIMAL,0.00494261,0.0,0.0
matpower/case57,matpower/case57/2017-07-15,LAZY_COMMIT_GNN_T060,21.68124162237397,0.04612281978205757,-59.524791,-1.0,,0.02979530546115546,1.0,1857.90318460931,OK,OK,OPTIMAL,0.00536104,0.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_LAZY,12.605947095539205,0.0793276373779059,-57.452711,-1.0,,0.02979530546115546,1.0,1436.6141612094605,OK,OK,OPTIMAL,0.00494261,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_LAZY_TOPK128,12.745490681940915,0.07845912134374708,-57.506909,-1.0,,0.02979530546115546,1.0,1436.6141612094605,OK,OK,OPTIMAL,0.00494261,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_LAZY_BANDIT,12.48666462167321,0.08008543756867559,-57.405422,-1.0,,0.02979530546115546,1.0,1436.6141612094605,OK,OK,OPTIMAL,0.00494261,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_LAZY_COMMIT_HINTS,12.582392673204762,0.07947613987040654,-57.443444,-1.0,,0.02979530546115546,1.0,1436.6141612094605,OK,OK,OPTIMAL,0.00494261,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_LAZY_GRU,12.663248227128815,0.0789686802362188,-57.475111,-1.0,,0.02979530546115546,1.0,1436.6141612094605,OK,OK,OPTIMAL,0.00494261,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_LAZY_BRANCH_HINTS,12.64450425080144,0.07908574192907702,-57.467806,-1.0,,0.02979530546115546,1.0,1436.6141612094605,OK,OK,OPTIMAL,0.00494261,16452.0,252.0
matpower/case57,matpower/case57/2017-07-15,WARM_LAZY_GNN_T060,12.612958991658463,0.07928353692907006,-57.455463,-1.0,,0.02979530546115546,1.0,1436.6141612094605,OK,OK,OPTIMAL,0.00494261,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_LAZY_COMMIT_GNN_T060,12.45759191924354,0.08027233565543883,-57.393759,-1.0,,0.02979530546115546,1.0,1436.6141612094605,OK,OK,OPTIMAL,0.00494261,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_LAZY_COMMIT_GRU,12.403870736398783,0.08061999526208623,-57.372064,-1.0,,0.02979530546115546,1.0,1436.6141612094605,OK,OK,OPTIMAL,0.00494261,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_LAZY_ML_STACK,12.467761792458484,0.08020685802682573,-57.397845000000004,-1.0,,0.02979530546115546,1.0,1436.6141612094605,OK,OK,OPTIMAL,0.00494261,16452.0,252.0
matpower/case57,matpower/case57/2017-07-15,WARM_PRUNE_T010,25.82779193731432,0.03871798264547984,-59.986875000000005,-1.0,,0.02979530546115546,1.0,-1690.382415608003,OK,OK,OPTIMAL,0.0018258,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_PRUNE_T020,25.150530392796973,0.03976059289335689,-59.921813,-1.0,,0.02979530546115546,1.0,-1690.382415608003,OK,OK,OPTIMAL,0.0018258,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_PRUNE_T030,25.291729757859514,0.03953861636091718,-59.935665,-1.0,,0.02979530546115546,1.0,-1690.382415608003,OK,OK,OPTIMAL,0.0018258,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_PRUNE_T050,25.768567654318034,0.038806968761898965,-59.981322000000006,-1.0,,0.02979530546115546,1.0,-1690.382415608003,OK,OK,OPTIMAL,0.0018258,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_PRUNE_T080,9.361469350159167,0.10682083790436141,-55.737053,-1.0,,0.05555994625780447,1.0,-1690.382415608003,OK,OK,OPTIMAL,0.0018258,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_LPSCREEN_T010,22.04234930502817,0.04536721499880622,-59.571943000000005,-1.0,,0.02979530546115546,1.0,-1690.382415608003,OK,OK,OPTIMAL,0.0018258,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_LPSCREEN_T020,22.256450851268415,0.04493079362395326,-59.599177000000005,-1.0,,0.02979530546115546,1.0,-1690.382415608003,OK,OK,OPTIMAL,0.0018258,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_LPSCREEN_T030,21.877686110929975,0.04570867297983608,-59.550635,-1.0,,0.02979530546115546,1.0,-1690.382415608003,OK,OK,OPTIMAL,0.0018258,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_LPSCREEN_T050,21.98256028181418,0.04549060651626117,-59.564243000000005,-1.0,,0.02979530546115546,1.0,-1690.382415608003,OK,OK,OPTIMAL,0.0018258,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_LPSCREEN_T080,9.226297204699094,0.10838584296749998,-55.639392,-1.0,,0.04449537659053189,1.0,-1690.382415608003,OK,OK,OPTIMAL,0.0018258,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_PRUNE_LAZY_T010,12.473274293334955,0.08017141100908413,-57.400057000000004,-1.0,,0.02979530546115546,1.0,1436.6141612094605,OK,OK,OPTIMAL,0.00494261,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_PRUNE_LAZY_T020,12.476740791747192,0.08014913643645266,-57.401447000000005,-1.0,,0.02979530546115546,1.0,1436.6141612094605,OK,OK,OPTIMAL,0.00494261,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_PRUNE_LAZY_T030,12.347578140690343,0.08098754173537798,-57.349128,-1.0,,0.02979530546115546,1.0,1436.6141612094605,OK,OK,OPTIMAL,0.00494261,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_PRUNE_LAZY_T050,12.483981759056705,0.08010264828162969,-57.404348,-1.0,,0.02979530546115546,1.0,1436.6141612094605,OK,OK,OPTIMAL,0.00494261,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_PRUNE_LAZY_T080,13.350789723380199,0.07490193619398992,-57.728888000000005,-1.0,,0.02979530546115546,1.0,1436.6141612094605,OK,OK,OPTIMAL,0.00494261,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_LPSCREEN_LAZY_T010,11.058335236847016,0.09042952475051957,-56.75992,-1.0,,0.02979530546115546,1.0,1436.6141612094605,OK,OK,OPTIMAL,0.00494261,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_LPSCREEN_LAZY_T020,11.651490208269735,0.08582593145812732,-57.047198,-1.0,,0.02979530546115546,1.0,1436.6141612094605,OK,OK,OPTIMAL,0.00494261,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_LPSCREEN_LAZY_T030,11.593830557233339,0.08625276995928705,-57.020562,-1.0,,0.02979530546115546,1.0,1436.6141612094605,OK,OK,OPTIMAL,0.00494261,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_LPSCREEN_LAZY_T050,11.490160548879267,0.0870309858374902,-56.971999000000004,-1.0,,0.02979530546115546,1.0,1436.6141612094605,OK,OK,OPTIMAL,0.00494261,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_LPSCREEN_LAZY_T080,10.359296458220173,0.09653165193534867,-56.379129000000006,-1.0,,0.02979530546115546,1.0,1436.6141612094605,OK,OK,OPTIMAL,0.00494261,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_SR_LAZY,0.8997894838716218,1.1113710683716724,6.949887999999994,0.0,,0.6309175689559788,1.0,10527.445282990197,OK,OK,OPTIMAL,0.01389427,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,SHRINK_LAZY,107.29353518680904,0.009320226034671125,-61.821383000000004,-1.0,,0.006621178991367879,1.0,17699.71456918495,OK,OK,OPTIMAL,0.03004431,0.0,0.0
matpower/case57,matpower/case57/2017-07-15,STREDUCE,1.019753758274194,0.9806288938737281,-1.2088150000000013,0.0,,1.0004346795226429,1.0,7110.967186539034,OK,OK,OPTIMAL,0.01054905,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,STREDUCE_CONSERVATIVE,1.020530502569831,0.9798825194169772,-1.255391000000003,0.0,,1.0003929678512782,1.0,10527.445282990197,OK,OK,OPTIMAL,0.01389427,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,STREDUCE_AGGRESSIVE,1.034098714173181,0.967025668143834,-2.0576970000000046,0.0,,1.0005049307586256,1.0,5072.0238514620205,OK,OK,OPTIMAL,0.0037658,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,STREDUCE_GRU,1.0324658879456636,0.9685550018410174,-1.9622620000000026,0.0,,1.0004346795226429,1.0,7110.967186539034,OK,OK,OPTIMAL,0.01054905,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,STREDUCE_LAZY,1.0040806842468795,0.9959359000617165,-0.25361200000000395,0.0,,1.0004346795226429,1.0,7110.967186539034,OK,OK,OPTIMAL,0.01054905,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,STREDUCE_LAZY_CONSERVATIVE,0.8738520861468727,1.1443584284490969,9.008397999999993,0.0,,1.0003929678512782,1.0,10527.445282990197,OK,OK,OPTIMAL,0.01389427,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,STREDUCE_LAZY_AGGRESSIVE,0.910600375706785,1.0981765730371298,6.126511999999998,0.0,,1.0005049307586256,1.0,5072.0238514620205,OK,OK,OPTIMAL,0.0037658,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,STREDUCE_LAZY_GRU,1.0153815275812559,0.9848514798000154,-0.9453129999999987,0.0,,1.0004346795226429,1.0,7110.967186539034,OK,OK,OPTIMAL,0.01054905,16452.0,0.0
matpower/case57,matpower/case57/2017-07-15,RAW_COMMIT_HINTS,0.9488429407714875,1.0539152024326783,3.3644700000000043,0.0,,1.0,1.0,469.9835386698243,OK,OK,OPTIMAL,0.00398121,0.0,0.0
matpower/case57,matpower/case57/2017-07-15,ACTIVESET,23.17607400538001,0.04314794644545334,-59.710432000000004,-1.0,,0.02979530546115546,1.0,-1690.382415608003,OK,OK,OPTIMAL,0.0018258,0.0,0.0
matpower/case57,matpower/case57/2017-07-15,ACTIVESET_B500,23.654360039998213,0.04227550431755733,-59.764875,-1.0,,0.02979530546115546,1.0,-1690.382415608003,OK,OK,OPTIMAL,0.0018258,0.0,0.0
matpower/case57,matpower/case57/2017-07-15,ACTIVESET_B5000,23.06618124047965,0.04335351350855879,-59.697604000000005,-1.0,,0.02979530546115546,1.0,-1690.382415608003,OK,OK,OPTIMAL,0.0018258,0.0,0.0
matpower/case57,matpower/case57/2017-07-15,ACTIVESET_NOCLEAN,23.92697752352323,0.04179382870305596,-59.794933,-1.0,,0.02979530546115546,1.0,-1690.382415608003,OK,OK,OPTIMAL,0.0018258,0.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_ACTIVESET,21.371554045006196,0.04679116913510863,-59.483084000000005,-1.0,,0.02979530546115546,1.0,-1690.382415608003,OK,OK,OPTIMAL,0.0018258,16452.0,252.0
matpower/case57,matpower/case57/2017-07-15,ACTIVESET_LAZY,11.465041293297517,0.08722166579413906,-56.960100000000004,-1.0,,0.02979530546115546,1.0,1436.6141612094605,OK,OK,OPTIMAL,0.00494261,0.0,0.0
matpower/case57,matpower/case57/2017-07-15,ACTIVESET_LAZY_TOPK128,11.596243554776894,0.0862348221022027,-57.021682,-1.0,,0.02979530546115546,1.0,1436.6141612094605,OK,OK,OPTIMAL,0.00494261,0.0,0.0
matpower/case57,matpower/case57/2017-07-15,WARM_ACTIVESET_LAZY,11.185695508065235,0.08939989464928388,-56.824172000000004,-1.0,,0.02979530546115546,1.0,1436.6141612094605,OK,OK,OPTIMAL,0.00494261,16452.0,252.0
matpower/case57,matpower/case57/2017-09-15,RAW_GNN,17.77585504993629,0.05625608428909776,-3.1730020000000003,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,0.0,0.0
matpower/case57,matpower/case57/2017-09-15,RAW_COMMIT_HINTS,0.6490715023590101,1.5406623097232925,1.817784,0.0,,1.0,1.0,,,,INFEASIBLE,,0.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM,0.9463654301388525,1.0566742699522298,0.19054700000000002,0.0,,1.0,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_BRANCH_HINTS,0.943919209342662,1.059412701958245,0.199754,0.0,,1.0,1.0,,,,INFEASIBLE,,16452.0,252.0
matpower/case57,matpower/case57/2017-09-15,WARM_COMMIT_HINTS,0.9364056642056195,1.0679132327209164,0.22833399999999981,0.0,,1.0,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_GRU,0.9242285754812752,1.0819834254521596,0.2756400000000001,0.0,,1.0,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,LAZY_ALL,19.7713803506007,0.05057815803789428,-3.192092,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,0.0,0.0
matpower/case57,matpower/case57/2017-09-15,LAZY_TOPK128,26.54044047994948,0.03767834979059486,-3.235463,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,0.0,0.0
matpower/case57,matpower/case57/2017-09-15,LAZY_BANDIT,26.739275318519464,0.0373981713448833,-3.236405,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,0.0,0.0
matpower/case57,matpower/case57/2017-09-15,LAZY_COMMIT_HINTS,25.28421345526193,0.03955037010620905,-3.229169,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,0.0,0.0
matpower/case57,matpower/case57/2017-09-15,LAZY_GNN_T060,25.03997884874619,0.03993613597042125,-3.227872,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,0.0,0.0
matpower/case57,matpower/case57/2017-09-15,LAZY_GNN_T080,24.750211641380126,0.040403694905302955,-3.2263,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,0.0,0.0
matpower/case57,matpower/case57/2017-09-15,LAZY_COMMIT_GNN_T060,23.579259269649132,0.042410153286163016,-3.219554,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,0.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_LAZY,8.509083224506737,0.11752147365534421,-2.967019,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_LAZY_TOPK128,8.530261859274425,0.117229695465065,-2.968,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_LAZY_BANDIT,9.058424623210351,0.11039447162122491,-2.990981,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_LAZY_COMMIT_HINTS,9.451576085887053,0.10580245991916465,-3.0064200000000003,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_LAZY_GRU,9.418163228146842,0.10617781575620072,-3.005158,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_LAZY_BRANCH_HINTS,8.343035028338313,0.11986045804714433,-2.959155,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,16452.0,252.0
matpower/case57,matpower/case57/2017-09-15,WARM_LAZY_GNN_T060,8.356326752778076,0.1196698058351474,-2.959796,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_LAZY_COMMIT_GNN_T060,9.151477457075353,0.10927197326229134,-2.994755,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_LAZY_COMMIT_GRU,9.274160892400035,0.10782646663155018,-2.999615,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_LAZY_ML_STACK,8.189023959548624,0.12211467507479605,-2.951576,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,16452.0,252.0
matpower/case57,matpower/case57/2017-09-15,WARM_PRUNE_T010,5.550866192171993,0.1801520637284018,-2.756446,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_PRUNE_T020,6.067426416183928,0.1648145245458031,-2.808013,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_PRUNE_T030,6.070439013821307,0.16473273147513356,-2.808288,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_PRUNE_T050,5.940014063206695,0.16834976977481325,-2.7961270000000003,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_PRUNE_T080,4.896978480136911,0.20420755452697878,-2.675568,0.0,,0.05555994625780447,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_LPSCREEN_T010,0.8990696816220003,1.1122608407792292,0.377437,0.0,,1.0,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_LPSCREEN_T020,0.8759018187606438,1.1416804698669867,0.47635000000000005,0.0,,1.0,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_LPSCREEN_T030,0.8761802978312985,1.1413176060625618,0.47513000000000005,0.0,,1.0,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_LPSCREEN_T050,0.8983494799573983,1.1131525339642008,0.38043499999999986,0.0,,1.0,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_LPSCREEN_T080,0.8768383939778734,1.1404610095406411,0.47224999999999984,0.0,,1.0,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_PRUNE_LAZY_T010,8.114904770984536,0.12323003512938027,-2.947826,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_PRUNE_LAZY_T020,7.218182950183346,0.13853902109458163,-2.8963550000000002,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_PRUNE_LAZY_T030,7.111432378696223,0.14061864709502242,-2.8893630000000003,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_PRUNE_LAZY_T050,8.00708508773601,0.12488939346125372,-2.942247,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_PRUNE_LAZY_T080,8.097802944180042,0.12349028580878327,-2.9469510000000003,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_LPSCREEN_LAZY_T010,6.133193357023503,0.16304719936064588,-2.813955,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_LPSCREEN_LAZY_T020,7.112891726590548,0.14058979644827718,-2.88946,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_LPSCREEN_LAZY_T030,7.122490181041678,0.14040033395367182,-2.890097,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_LPSCREEN_LAZY_T050,6.86291692182078,0.1457106375308843,-2.872243,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_LPSCREEN_LAZY_T080,5.931954797674604,0.16857849294333999,-2.7953580000000002,0.0,,0.02979530546115546,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,WARM_SR_LAZY,1.392778242431699,0.7179893895054433,-0.9481600000000001,0.0,,0.6432466608709397,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,SHRINK_LAZY,29.760325384601767,0.03360178314842647,-3.249169,0.0,,0.006621178991367879,1.0,,,,INFEASIBLE,,0.0,0.0
matpower/case57,matpower/case57/2017-09-15,STREDUCE,0.9060453181250672,1.1036975524241532,0.348646,0.0,,1.000425898118145,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,STREDUCE_CONSERVATIVE,0.8802502192023053,1.136040614572313,0.4573879999999999,0.0,,1.0003622329355357,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,STREDUCE_AGGRESSIVE,0.9202428111483141,1.0866697222575006,0.29139599999999977,0.0,,1.0004412655760162,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,STREDUCE_GRU,0.9215496395912901,1.085128740806087,0.2862149999999999,0.0,,1.000425898118145,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,STREDUCE_LAZY,0.9435197514736607,1.0598612254148618,0.20126199999999983,0.0,,1.000425898118145,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,STREDUCE_LAZY_CONSERVATIVE,0.9113820322792257,1.0972347101238704,0.3269169999999999,0.0,,1.0003622329355357,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,STREDUCE_LAZY_AGGRESSIVE,0.9276033866843535,1.0780469480328467,0.2624049999999998,0.0,,1.0004412655760162,1.0,,,,INFEASIBLE,,16452.0,0.0
matpower/case57,matpower/case57/2017-09-15,STREDUCE_LAZY_GRU,0.9369335652623665,1.0673115331501366,0.22631099999999993,0.0,,1.000425898118145,1.0,,,,INFEASIBLE,,16452.0,0.0
